;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;city_code;product;product_type
112/Beans/temporary;150.0;300.0;400.0;500.0;300.0;330.0;350.0;50.0;320.0;270.0;370.0;180.0;200.0;50.0;80.0;380.0;150.0;40.0;180.0;400.0;100.0;ba23b66825fc1c91;Beans;temporary
112/Cassava/temporary;;2500.0;3200.0;5200.0;2500.0;3000.0;2700.0;2200.0;2100.0;2100.0;2000.0;2000.0;2150.0;2200.0;2200.0;2050.0;2200.0;1010.0;2100.0;2200.0;1515.0;ba23b66825fc1c91;Cassava;temporary
112/Corn/temporary;650.0;2300.0;1000.0;2100.0;900.0;800.0;940.0;650.0;850.0;680.0;800.0;650.0;600.0;650.0;600.0;650.0;750.0;250.0;700.0;900.0;300.0;ba23b66825fc1c91;Corn;temporary
112/Livestock/pasture;34348.99251;34325.27549;35525.61891;38689.41107;42406.86036;46637.76741;49533.04443;46306.16978;48764.10672;57779.74591;62063.18442;61892.35034;69402.02225;75919.59442;74511.18027;72889.0774;75735.31395;80765.25512;85180.56105;103173.7429;108341.3956;ba23b66825fc1c91;Livestock;pasture
112/Others/permanent;285.0;2455.0;3486.0;771.0;564.0;569.0;621.0;671.0;651.0;638.0;612.0;569.0;536.0;528.0;538.0;567.0;555.0;510.0;512.0;248.0;407.0;ba23b66825fc1c91;Others;permanent
112/Others/temporary;70.0;115.0;75.0;50.0;30.0;50.0;45.0;50.0;52.0;78.0;80.0;80.0;50.0;80.0;100.0;100.0;80.0;70.0;101.0;150.0;202.0;ba23b66825fc1c91;Others;temporary
112/Rice/temporary;110.0;2000.0;1000.0;2000.0;850.0;800.0;880.0;370.0;800.0;560.0;750.0;540.0;500.0;200.0;400.0;600.0;450.0;80.0;550.0;850.0;200.0;ba23b66825fc1c91;Rice;temporary
113/Beans/temporary;120.0;150.0;200.0;200.0;200.0;200.0;250.0;300.0;250.0;260.0;280.0;100.0;100.0;50.0;300.0;260.0;120.0;20.0;120.0;250.0;300.0;ba4547c678a9a2e6;Beans;temporary
113/Cassava/temporary;1910.0;2200.0;2000.0;2000.0;2000.0;2000.0;2000.0;4000.0;2500.0;2500.0;2500.0;4200.0;2700.0;3500.0;4000.0;2500.0;1000.0;4000.0;1000.0;2000.0;4000.0;ba4547c678a9a2e6;Cassava;temporary
113/Cocoa/permanent;44.0;;44.0;44.0;44.0;30.0;;44.0;;25.0;;;44.0;44.0;44.0;44.0;30.0;44.0;;44.0;44.0;ba4547c678a9a2e6;Cocoa;permanent
113/Corn/temporary;900.0;1000.0;1000.0;1000.0;1000.0;1000.0;100.0;300.0;130.0;200.0;200.0;170.0;120.0;50.0;300.0;200.0;204.0;250.0;204.0;100.0;300.0;ba4547c678a9a2e6;Corn;temporary
113/Livestock/pasture;24332.04949;23876.48329;25614.7014;27711.69522;28407.41168;28754.73184;28932.05646;29217.17085;28957.08215;28057.84157;27557.22993;29163.00046;29967.31053;29977.04739;29356.84775;28470.6589;28671.75326;29925.91092;30721.8341;31486.03386;32014.08214;ba4547c678a9a2e6;Livestock;pasture
113/Others/permanent;1203.0;1992.0;1884.0;1884.0;1534.0;1534.0;1523.0;1360.0;1015.0;1015.0;624.0;1152.0;1205.0;1205.0;1120.0;1065.0;1405.0;905.0;919.0;592.0;515.0;ba4547c678a9a2e6;Others;permanent
113/Others/temporary;69.0;69.0;90.0;80.0;80.0;80.0;70.0;70.0;70.0;110.0;100.0;95.0;205.0;10.0;227.0;227.0;415.0;415.0;70.0;60.0;15.0;ba4547c678a9a2e6;Others;temporary
113/Palm oil/permanent;190.0;190.0;190.0;190.0;190.0;270.0;190.0;300.0;190.0;190.0;270.0;190.0;320.0;190.0;270.0;190.0;190.0;190.0;270.0;270.0;190.0;ba4547c678a9a2e6;Palm oil;permanent
114/Beans/temporary;170.0;220.0;330.0;270.0;422.0;385.0;425.0;500.0;470.0;460.0;423.0;450.0;475.0;600.0;500.0;423.0;440.0;600.0;720.0;470.0;600.0;bce36d2f8aa39d8b;Beans;temporary
114/Cassava/temporary;3000.0;3000.0;1100.0;1900.0;100.0;80.0;100.0;850.0;200.0;500.0;215.0;600.0;600.0;850.0;800.0;247.0;650.0;850.0;650.0;150.0;850.0;bce36d2f8aa39d8b;Cassava;temporary
114/Cocoa/permanent;516.0;490.0;1225.0;552.0;552.0;552.0;851.0;1600.0;495.0;911.0;552.0;552.0;1600.0;459.0;464.0;490.0;1299.0;911.0;516.0;495.0;2130.0;bce36d2f8aa39d8b;Cocoa;permanent
114/Corn/temporary;6100.0;3000.0;3500.0;3000.0;2900.0;4200.0;3000.0;2660.0;3470.0;3500.0;2770.0;2460.0;2665.0;3140.0;2660.0;3325.0;2460.0;2220.0;2460.0;3300.0;2220.0;bce36d2f8aa39d8b;Corn;temporary
114/Livestock/pasture;101276.3465;102054.8269;102578.4294;105364.6437;107078.6791;106599.3634;107978.35;114752.065;116186.1861;122787.1944;126089.8226;128589.8035;130937.3931;130833.2187;124567.51;122133.688;119995.2471;120626.1078;127974.7808;138923.4008;142171.8964;bce36d2f8aa39d8b;Livestock;pasture
114/Others/permanent;1864.0;2001.0;1931.0;2134.0;2358.0;3050.0;2889.0;2889.0;3129.0;3049.0;2988.0;3342.0;3212.0;3162.0;3027.0;2997.0;1952.0;1952.0;2320.0;2309.0;4009.0;bce36d2f8aa39d8b;Others;permanent
114/Others/temporary;116.0;107.0;140.0;112.0;137.0;95.0;95.0;95.0;107.0;107.0;107.0;97.0;97.0;98.0;100.0;110.0;205.0;205.0;345.0;365.0;365.0;bce36d2f8aa39d8b;Others;temporary
114/Rice/temporary;4500.0;3600.0;4000.0;3600.0;9500.0;4600.0;9500.0;2000.0;11370.0;5200.0;5685.0;3600.0;3950.0;2000.0;2000.0;6940.0;3200.0;1000.0;3460.0;10560.0;1100.0;bce36d2f8aa39d8b;Rice;temporary
115/Beans/temporary;80.0;15.0;105.0;50.0;150.0;154.0;150.0;200.0;85.0;95.0;85.0;35.0;95.0;200.0;200.0;335.0;200.0;200.0;35.0;115.0;200.0;be4424aa54f8d2ae;Beans;temporary
115/Cassava/temporary;2000.0;1800.0;1600.0;1700.0;1980.0;720.0;1280.0;1360.0;600.0;600.0;600.0;800.0;700.0;1360.0;1360.0;600.0;1200.0;1360.0;800.0;400.0;1360.0;be4424aa54f8d2ae;Cassava;temporary
115/Corn/temporary;2045.0;1800.0;1455.0;1750.0;1600.0;1610.0;750.0;4000.0;1320.0;900.0;1350.0;775.0;900.0;7550.0;3660.0;300.0;2820.0;7500.0;1900.0;820.0;6000.0;be4424aa54f8d2ae;Corn;temporary
115/Livestock/pasture;77710.83036;89989.38748;97483.27054;103309.4307;104271.4165;105049.0195;116060.8236;134927.2125;149145.9625;153324.4274;157200.7188;161134.3557;159981.4729;157828.223;152836.539;153290.0565;156998.1059;160860.0752;163657.2541;168865.7819;168269.2039;be4424aa54f8d2ae;Livestock;pasture
115/Others/permanent;466.0;231.0;356.0;328.0;348.0;382.0;429.0;514.0;763.0;763.0;657.0;587.0;587.0;825.0;833.0;833.0;818.0;838.0;838.0;838.0;843.0;be4424aa54f8d2ae;Others;permanent
115/Others/temporary;14.0;20.0;14.0;11.0;8.0;8.0;7.0;8.0;7.0;7.0;7.0;7.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;10.0;15.0;be4424aa54f8d2ae;Others;temporary
115/Palm oil/permanent;17074.0;19387.0;15530.0;17074.0;19387.0;17074.0;19387.0;20893.0;17074.0;19980.0;19387.0;19387.0;17074.0;17074.0;19387.0;9676.0;13741.0;13741.0;15530.0;19387.0;9676.0;be4424aa54f8d2ae;Palm oil;permanent
115/Rice/temporary;2600.0;2500.0;2155.0;2100.0;2200.0;2200.0;1310.0;800.0;3900.0;250.0;350.0;375.0;250.0;800.0;1000.0;300.0;1000.0;800.0;375.0;1480.0;800.0;be4424aa54f8d2ae;Rice;temporary
116/Beans/temporary;2900.0;2900.0;1570.0;1070.0;670.0;570.0;490.0;500.0;670.0;700.0;670.0;700.0;700.0;300.0;500.0;490.0;500.0;200.0;500.0;490.0;200.0;be8a37473dc63db0;Beans;temporary
116/Cassava/temporary;1100.0;1100.0;1300.0;1100.0;1400.0;1100.0;350.0;1250.0;500.0;1000.0;1000.0;1000.0;1000.0;1250.0;700.0;1000.0;1000.0;825.0;1000.0;500.0;825.0;be8a37473dc63db0;Cassava;temporary
116/Cocoa/permanent;7530.0;4535.0;8065.0;7530.0;8341.0;5620.0;10064.0;11905.0;5220.0;5620.0;5560.0;7530.0;5220.0;5010.0;13006.0;7530.0;13006.0;5560.0;8341.0;5620.0;11905.0;be8a37473dc63db0;Cocoa;permanent
116/Corn/temporary;1800.0;1800.0;2420.0;2200.0;3000.0;2780.0;3025.0;1400.0;3330.0;1865.0;1480.0;1950.0;1325.0;1200.0;1555.0;2105.0;1200.0;1400.0;1200.0;3040.0;1500.0;be8a37473dc63db0;Corn;temporary
116/Livestock/pasture;117935.8536;124621.6292;127686.8276;135448.7356;150442.2009;159131.3303;166734.3319;182368.1093;197648.4415;213839.3654;232155.6507;243160.4833;245735.7753;244385.838;237450.4812;227311.7408;222640.1711;226289.0527;240106.2032;260667.6283;263110.7584;be8a37473dc63db0;Livestock;pasture
116/Others/permanent;3746.0;3469.0;3469.0;4353.0;6793.0;6575.0;6548.0;6460.0;5845.0;6025.0;6876.0;6288.0;4853.0;4224.0;3944.0;5645.0;3140.0;2940.0;1820.0;1630.0;1210.0;be8a37473dc63db0;Others;permanent
116/Others/temporary;48.0;49.0;49.0;56.0;43.0;63.0;78.0;78.0;78.0;81.0;52.0;63.0;71.0;44.0;116.0;116.0;124.0;134.0;135.0;136.0;134.0;be8a37473dc63db0;Others;temporary
116/Rice/temporary;3000.0;1800.0;2500.0;2500.0;3000.0;2000.0;2685.0;800.0;4420.0;1080.0;1142.0;1540.0;1245.0;500.0;1080.0;1417.0;1108.0;250.0;1105.0;2340.0;250.0;be8a37473dc63db0;Rice;temporary
116/Soy/temporary;;;5.0;;;;10.0;670.0;350.0;260.0;270.0;360.0;265.0;648.0;670.0;160.0;532.0;400.0;470.0;350.0;400.0;be8a37473dc63db0;Soy;temporary
117/Beans/temporary;;;;;30.0;30.0;20.0;;20.0;50.0;20.0;30.0;30.0;12.0;100.0;20.0;;14.0;30.0;40.0;14.0;c0019c9a4b4819f2;Beans;temporary
117/Cassava/temporary;210.0;90.0;60.0;90.0;60.0;60.0;60.0;50.0;100.0;50.0;100.0;100.0;100.0;;50.0;50.0;100.0;50.0;100.0;80.0;50.0;c0019c9a4b4819f2;Cassava;temporary
117/Corn/temporary;90.0;100.0;;;30.0;60.0;60.0;;40.0;9.0;40.0;10.0;12.0;30.0;10.0;40.0;10.0;30.0;10.0;80.0;30.0;c0019c9a4b4819f2;Corn;temporary
117/Livestock/pasture;17003.69644;20998.84845;19951.8793;18145.41485;14459.90829;15499.92598;15497.24479;14649.63102;14625.34055;14657.67888;14910.54603;16332.06835;16120.75734;14053.34435;13895.68822;9611.821231;9476.835945;14469.21309;15568.25886;14474.14771;14733.86819;c0019c9a4b4819f2;Livestock;pasture
117/Others/permanent;107.0;145.0;105.0;70.0;55.0;80.0;90.0;70.0;70.0;70.0;120.0;120.0;170.0;125.0;125.0;125.0;125.0;150.0;90.0;90.0;50.0;c0019c9a4b4819f2;Others;permanent
117/Others/temporary;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;c0019c9a4b4819f2;Others;temporary
118/Beans/temporary;;;;;8.0;;8.0;;10.0;10.0;10.0;10.0;10.0;;;10.0;20.0;;15.0;10.0;;c118b149223ba711;Beans;temporary
118/Cassava/temporary;150.0;180.0;300.0;180.0;150.0;188.0;150.0;150.0;200.0;210.0;200.0;210.0;210.0;118.0;150.0;210.0;150.0;400.0;250.0;200.0;385.0;c118b149223ba711;Cassava;temporary
118/Corn/temporary;10.0;12.0;12.0;12.0;12.0;15.0;12.0;12.0;15.0;10.0;10.0;10.0;10.0;15.0;12.0;10.0;12.0;;12.0;15.0;;c118b149223ba711;Corn;temporary
118/Livestock/pasture;2225.373544;3253.488319;3825.432369;3598.791671;3685.369803;3399.247589;2933.125676;3396.270496;3218.989407;2847.865231;2671.791424;2671.778418;4168.842761;4173.235631;3616.882487;3093.201406;3000.53781;3830.170115;4062.598799;4282.431001;4926.688079;c118b149223ba711;Livestock;pasture
118/Others/permanent;20.0;40.0;31.0;29.0;27.0;41.0;25.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;5.0;5.0;5.0;12.0;20.0;15.0;c118b149223ba711;Others;permanent
118/Others/temporary;4.0;5.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;30.0;c118b149223ba711;Others;temporary
118/Rice/temporary;80.0;60.0;60.0;30.0;50.0;80.0;50.0;20.0;60.0;40.0;40.0;40.0;40.0;47.0;20.0;40.0;20.0;;;60.0;;c118b149223ba711;Rice;temporary
119/Cassava/temporary;300.0;150.0;100.0;150.0;100.0;100.0;200.0;700.0;650.0;700.0;650.0;700.0;700.0;800.0;700.0;650.0;700.0;750.0;700.0;200.0;1200.0;c129d0cd5f1afd51;Cassava;temporary
119/Cocoa/permanent;1105.0;100.0;1125.0;986.0;1105.0;1125.0;1105.0;1100.0;1105.0;1105.0;1105.0;1200.0;1105.0;1105.0;1105.0;1105.0;1105.0;1105.0;1125.0;1105.0;1125.0;c129d0cd5f1afd51;Cocoa;permanent
119/Corn/temporary;30.0;25.0;30.0;25.0;50.0;50.0;100.0;50.0;100.0;50.0;100.0;15.0;15.0;50.0;50.0;50.0;15.0;60.0;15.0;170.0;50.0;c129d0cd5f1afd51;Corn;temporary
119/Livestock/pasture;12325.07367;12383.99995;13787.37671;13154.44682;12136.23321;11398.41599;11301.51541;10639.29208;11183.30246;12524.74347;12618.33258;12608.60259;13910.06738;12828.00227;11641.68631;10387.12442;11049.64261;10729.90845;10120.90811;10609.47084;12101.69834;c129d0cd5f1afd51;Livestock;pasture
119/Others/permanent;179.0;169.0;287.0;625.0;671.0;671.0;671.0;861.0;1361.0;1145.0;891.0;791.0;665.0;835.0;835.0;835.0;634.0;634.0;634.0;967.0;940.0;c129d0cd5f1afd51;Others;permanent
119/Others/temporary;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;c129d0cd5f1afd51;Others;temporary
119/Rice/temporary;30.0;50.0;80.0;80.0;130.0;130.0;150.0;50.0;122.0;150.0;100.0;10.0;10.0;50.0;50.0;150.0;10.0;60.0;10.0;170.0;50.0;c129d0cd5f1afd51;Rice;temporary
12/Beans/temporary;300.0;350.0;300.0;250.0;300.0;330.0;680.0;780.0;740.0;780.0;580.0;780.0;780.0;780.0;780.0;1050.0;780.0;30.0;780.0;560.0;780.0;10973d6049af898b;Beans;temporary
12/Cassava/temporary;1700.0;1700.0;1500.0;1700.0;2000.0;1500.0;2500.0;8000.0;2700.0;4000.0;2700.0;6000.0;4200.0;1100.0;8000.0;3000.0;8000.0;700.0;8000.0;2700.0;1100.0;10973d6049af898b;Cassava;temporary
12/Corn/temporary;2000.0;1200.0;1350.0;1300.0;1800.0;1500.0;1800.0;5750.0;4000.0;6800.0;4600.0;3140.0;9140.0;7000.0;5750.0;4020.0;5750.0;7500.0;3750.0;1800.0;10000.0;10973d6049af898b;Corn;temporary
12/Livestock/pasture;51719.77059;44639.06391;33240.87057;36002.32701;52275.20402;55599.41651;56567.68649;58469.37146;58060.7003;53351.04548;50722.39565;48945.52564;46350.03549;44509.83621;42854.27958;40948.7936;40424.36166;40602.23138;41285.60798;43553.26244;43943.19459;10973d6049af898b;Livestock;pasture
12/Others/permanent;640.0;1038.0;1026.0;1043.0;1033.0;1306.0;1194.0;594.0;614.0;614.0;497.0;497.0;619.0;614.0;553.0;583.0;603.0;272.0;227.0;169.0;183.0;10973d6049af898b;Others;permanent
12/Others/temporary;30.0;23.0;28.0;23.0;23.0;22.0;50.0;110.0;230.0;100.0;105.0;105.0;110.0;180.0;150.0;170.0;170.0;170.0;165.0;105.0;105.0;10973d6049af898b;Others;temporary
12/Rice/temporary;1000.0;600.0;1700.0;890.0;5000.0;4000.0;8200.0;2000.0;14500.0;4400.0;13800.0;5160.0;3960.0;1500.0;4300.0;10400.0;4300.0;500.0;4300.0;13300.0;2500.0;10973d6049af898b;Rice;temporary
12/Soy/temporary;;;;;150.0;;1400.0;13672.0;13500.0;15000.0;8000.0;11400.0;10150.0;13672.0;10807.0;10000.0;11800.0;13672.0;11800.0;5000.0;13672.0;10973d6049af898b;Soy;temporary
120/Beans/temporary;30.0;100.0;15.0;100.0;80.0;160.0;80.0;;300.0;150.0;300.0;150.0;150.0;;200.0;300.0;150.0;;150.0;300.0;;c45d8ddba643c0d7;Beans;temporary
120/Cassava/temporary;180.0;360.0;220.0;200.0;100.0;150.0;140.0;500.0;300.0;450.0;300.0;500.0;300.0;400.0;500.0;300.0;500.0;400.0;300.0;200.0;500.0;c45d8ddba643c0d7;Cassava;temporary
120/Corn/temporary;70.0;64.0;30.0;70.0;40.0;20.0;10.0;;50.0;25.0;25.0;25.0;25.0;;30.0;25.0;25.0;;25.0;50.0;;c45d8ddba643c0d7;Corn;temporary
120/Livestock/pasture;9387.316927;9035.489905;9924.417309;11809.90715;12726.54987;12948.66664;12904.60488;13258.93216;12621.52406;11414.73813;11458.27647;12678.4742;13057.20731;12831.06667;12470.21483;11971.8007;12101.58775;12656.58011;13038.34571;13438.34207;13559.81438;c45d8ddba643c0d7;Livestock;pasture
120/Others/permanent;417.0;392.0;293.0;298.0;301.0;336.0;271.0;402.0;327.0;327.0;281.0;296.0;316.0;331.0;335.0;350.0;320.0;320.0;315.0;344.0;235.0;c45d8ddba643c0d7;Others;permanent
120/Others/temporary;24.0;12.0;0.0;10.0;38.0;48.0;48.0;50.0;46.0;45.0;125.0;48.0;38.0;23.0;13.0;18.0;20.0;10.0;20.0;15.0;10.0;c45d8ddba643c0d7;Others;temporary
120/Palm oil/permanent;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;150.0;250.0;250.0;250.0;250.0;230.0;250.0;250.0;250.0;c45d8ddba643c0d7;Palm oil;permanent
120/Rice/temporary;77.0;13.0;30.0;20.0;15.0;20.0;35.0;;53.0;53.0;53.0;;35.0;;;53.0;;;;40.0;;c45d8ddba643c0d7;Rice;temporary
121/Beans/temporary;1560.0;1090.0;810.0;760.0;910.0;810.0;910.0;;230.0;110.0;230.0;;110.0;7.0;;110.0;;15.0;;230.0;32.0;cb23149538de1c42;Beans;temporary
121/Cassava/temporary;150.0;240.0;165.0;120.0;200.0;165.0;200.0;220.0;400.0;100.0;440.0;150.0;150.0;240.0;170.0;100.0;150.0;240.0;150.0;300.0;280.0;cb23149538de1c42;Cassava;temporary
121/Corn/temporary;2450.0;2450.0;1500.0;1250.0;1400.0;1500.0;2000.0;2500.0;1980.0;1150.0;2580.0;1700.0;1400.0;3000.0;2000.0;1150.0;1700.0;3300.0;1700.0;1900.0;4550.0;cb23149538de1c42;Corn;temporary
121/Livestock/pasture;130807.9888;137198.9134;139992.8754;143990.6055;147133.7114;149247.5061;150760.5593;152262.5122;152520.3879;152032.0003;152679.1915;152598.1056;151933.401;151765.5064;150705.3481;150501.8943;145142.753;143542.0875;145297.192;147355.6394;150521.8682;cb23149538de1c42;Livestock;pasture
121/Others/permanent;450.0;546.0;590.0;635.0;790.0;750.0;760.0;565.0;565.0;565.0;550.0;520.0;520.0;612.0;722.0;710.0;712.0;704.0;709.0;686.0;713.0;cb23149538de1c42;Others;permanent
121/Others/temporary;39.0;38.0;40.0;32.0;30.0;20.0;20.0;10.0;10.0;11.0;12.0;27.0;27.0;22.0;22.0;21.0;26.0;38.0;38.0;58.0;63.0;cb23149538de1c42;Others;temporary
121/Rice/temporary;540.0;220.0;300.0;300.0;400.0;300.0;450.0;5.0;475.0;50.0;500.0;60.0;80.0;5.0;56.0;50.0;70.0;20.0;85.0;450.0;38.0;cb23149538de1c42;Rice;temporary
122/Beans/temporary;450.0;300.0;300.0;300.0;270.0;300.0;240.0;480.0;240.0;910.0;910.0;910.0;910.0;400.0;420.0;910.0;800.0;450.0;710.0;240.0;500.0;cdc89121a4b9478b;Beans;temporary
122/Cassava/temporary;650.0;800.0;800.0;800.0;1300.0;1300.0;800.0;400.0;400.0;400.0;400.0;800.0;400.0;600.0;900.0;800.0;200.0;890.0;800.0;400.0;790.0;cdc89121a4b9478b;Cassava;temporary
122/Corn/temporary;15000.0;12000.0;13500.0;12000.0;11000.0;11000.0;12100.0;3000.0;14320.0;7520.0;14860.0;5000.0;7520.0;4500.0;4100.0;14860.0;3900.0;4000.0;4100.0;11000.0;14080.0;cdc89121a4b9478b;Corn;temporary
122/Livestock/pasture;302600.6298;318834.4795;346193.2744;376149.449;402145.6078;434183.4329;462279.0883;493799.7397;512266.3492;535144.1567;550987.122;566969.2658;570350.8344;571481.5046;574124.5027;572313.969;574591.0931;581954.3852;588296.0518;588132.259;587546.8858;cdc89121a4b9478b;Livestock;pasture
122/Others/permanent;480.0;255.0;5.0;255.0;205.0;205.0;105.0;95.0;95.0;95.0;95.0;95.0;95.0;125.0;135.0;160.0;150.0;135.0;105.0;122.0;45.0;cdc89121a4b9478b;Others;permanent
122/Others/temporary;180.0;150.0;150.0;150.0;130.0;130.0;140.0;140.0;140.0;170.0;170.0;220.0;220.0;250.0;250.0;260.0;280.0;320.0;370.0;334.0;240.0;cdc89121a4b9478b;Others;temporary
122/Rice/temporary;15000.0;12000.0;13000.0;12000.0;13000.0;13000.0;13000.0;3000.0;20400.0;3100.0;18000.0;1400.0;3100.0;2500.0;2800.0;18000.0;2600.0;5000.0;2500.0;12000.0;3000.0;cdc89121a4b9478b;Rice;temporary
122/Soy/temporary;;;;;;;;7000.0;850.0;2900.0;2100.0;2800.0;2900.0;10800.0;5520.0;2100.0;3450.0;13860.0;3300.0;;23621.0;cdc89121a4b9478b;Soy;temporary
123/Beans/temporary;2700.0;3000.0;2100.0;3100.0;3200.0;3100.0;4056.0;2000.0;3550.0;3800.0;4020.0;2200.0;2500.0;1850.0;2000.0;4110.0;2800.0;2050.0;3800.0;3720.0;3000.0;cead2cbd1f8f0b86;Beans;temporary
123/Cassava/temporary;;3500.0;3300.0;3000.0;3100.0;3200.0;3400.0;2500.0;2000.0;2760.0;2500.0;2000.0;2800.0;3500.0;2200.0;2690.0;2050.0;2200.0;2150.0;3000.0;3010.0;cead2cbd1f8f0b86;Cassava;temporary
123/Corn/temporary;600.0;400.0;550.0;450.0;450.0;500.0;500.0;90.0;400.0;450.0;410.0;525.0;500.0;50.0;100.0;420.0;600.0;50.0;550.0;495.0;50.0;cead2cbd1f8f0b86;Corn;temporary
123/Livestock/pasture;16931.70231;17274.11152;18630.35075;23780.59596;25104.48015;27008.40037;32217.71119;30175.75607;29659.8488;33617.12958;34582.86934;32220.97541;33062.37924;33098.34459;33812.54841;33652.39611;34137.98546;35146.97652;35509.85221;35714.71624;36167.42464;cead2cbd1f8f0b86;Livestock;pasture
123/Others/permanent;200.0;170.0;374.0;636.0;656.0;1069.0;1114.0;1144.0;1164.0;1177.0;1235.0;1228.0;1164.0;1075.0;1058.0;1058.0;553.0;553.0;110.0;687.0;634.0;cead2cbd1f8f0b86;Others;permanent
123/Others/temporary;158.0;86.0;94.0;86.0;50.0;75.0;50.0;55.0;50.0;64.0;45.0;33.0;28.0;40.0;42.0;117.0;28.0;24.0;39.0;59.0;48.0;cead2cbd1f8f0b86;Others;temporary
123/Rice/temporary;120.0;20.0;20.0;16.0;10.0;15.0;8.0;;27.0;;6.0;5.0;;140.0;;5.0;10.0;255.0;6.0;45.0;105.0;cead2cbd1f8f0b86;Rice;temporary
124/Livestock/pasture;4826.841968;4664.983683;4761.507816;5005.680603;5102.297865;5141.889905;5076.109242;5004.609445;4902.274603;4404.280373;4348.422353;4739.075294;4763.742359;4820.048711;4739.971097;4466.485937;4227.052836;4462.998808;4755.787787;5116.590042;5304.99181;cf96db4cc35ea025;Livestock;pasture
124/Others/permanent;78.0;187.0;213.0;305.0;306.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;cf96db4cc35ea025;Others;permanent
124/Others/temporary;3.0;8.0;11.0;8.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;cf96db4cc35ea025;Others;temporary
125/Beans/temporary;84.0;120.0;160.0;150.0;200.0;190.0;200.0;15.0;150.0;100.0;100.0;100.0;100.0;10.0;15.0;100.0;50.0;10.0;50.0;200.0;15.0;d0f5f5b9fcecb0d8;Beans;temporary
125/Cassava/temporary;1125.0;2310.0;2400.0;2360.0;1210.0;1100.0;1200.0;400.0;1500.0;1000.0;1000.0;1000.0;1000.0;380.0;400.0;1000.0;1000.0;400.0;1000.0;1500.0;400.0;d0f5f5b9fcecb0d8;Cassava;temporary
125/Corn/temporary;160.0;125.0;140.0;140.0;50.0;154.0;100.0;15.0;70.0;35.0;70.0;35.0;35.0;18.0;15.0;70.0;30.0;13.0;30.0;70.0;15.0;d0f5f5b9fcecb0d8;Corn;temporary
125/Livestock/pasture;2224.391483;1976.790748;2419.435389;3263.608426;3634.38681;3731.906745;4188.04922;5089.78613;4707.028905;4154.165154;4417.140768;5071.992144;5552.538575;5843.316592;5529.657552;5245.317036;5473.971479;5878.448493;6150.274134;6433.451734;6656.295001;d0f5f5b9fcecb0d8;Livestock;pasture
125/Others/permanent;64.0;75.0;97.0;97.0;229.0;259.0;134.0;173.0;80.0;60.0;60.0;30.0;30.0;30.0;30.0;30.0;31.0;31.0;64.0;69.0;21.0;d0f5f5b9fcecb0d8;Others;permanent
125/Others/temporary;30.0;27.0;30.0;25.0;30.0;35.0;40.0;75.0;59.0;49.0;49.0;24.0;24.0;24.0;12.0;23.0;9.0;19.0;46.0;50.0;17.0;d0f5f5b9fcecb0d8;Others;temporary
125/Rice/temporary;76.0;34.0;25.0;20.0;10.0;30.0;10.0;6.0;10.0;10.0;10.0;10.0;10.0;3.0;6.0;10.0;20.0;4.0;8.0;10.0;6.0;d0f5f5b9fcecb0d8;Rice;temporary
126/Cassava/temporary;1200.0;1360.0;1360.0;1360.0;800.0;1400.0;800.0;4000.0;400.0;400.0;400.0;400.0;400.0;4234.0;4000.0;400.0;4000.0;9400.0;500.0;400.0;11000.0;d42d0e216f57b2ae;Cassava;temporary
126/Corn/temporary;110.0;90.0;120.0;120.0;300.0;100.0;300.0;140.0;200.0;200.0;200.0;200.0;200.0;137.0;140.0;200.0;140.0;115.0;150.0;200.0;171.0;d42d0e216f57b2ae;Corn;temporary
126/Livestock/pasture;40389.129;48543.7851;48272.21884;44189.4972;44985.65765;43247.26903;46873.93469;56557.60535;60583.7157;69609.40411;74209.21088;74711.92986;86016.22086;93170.47039;95437.18048;89637.92456;89162.35144;99794.81253;114887.258;131462.8108;146397.5409;d42d0e216f57b2ae;Livestock;pasture
126/Others/permanent;141.0;233.0;245.0;230.0;231.0;0.0;206.0;195.0;195.0;195.0;195.0;195.0;195.0;197.0;94.0;79.0;75.0;50.0;40.0;5.0;14.0;d42d0e216f57b2ae;Others;permanent
126/Others/temporary;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;10.0;10.0;10.0;49.0;0.0;2.0;d42d0e216f57b2ae;Others;temporary
